Name,ST,url,MLST_Profile,Genotype,SNPs_called
ERR5490304,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR5490307,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR5490308,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR5490309,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR573932,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573934,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR573938,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573941,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR573942,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR573943,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573944,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573945,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR573947,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573948,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573949,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573950,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573952,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573954,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573955,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573956,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573957,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573959,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573960,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573961,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR573962,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR573964,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR573966,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573968,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR573969,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573971,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR573972,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR573973,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR586912,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR586914,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR586915,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR586917,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR586918,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
ERR586919,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR586920,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
ERR586921,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118075,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118076,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118077,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118078,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118079,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118080,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118081,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118082,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118083,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118084,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118085,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118086,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118087,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118088,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118089,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118090,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118091,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118092,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118093,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118094,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118095,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118096,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118097,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118098,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118099,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118100,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118101,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118102,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118103,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118104,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118105,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118106,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118107,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118108,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118109,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118110,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118111,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118112,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118113,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118114,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118115,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118116,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118117,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118118,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118119,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118120,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118121,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118122,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118123,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118124,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118125,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118126,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118127,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118128,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118129,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118130,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118131,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118132,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118133,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118134,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118135,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118136,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118137,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118138,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118139,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118140,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118141,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118142,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118143,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118144,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118145,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118146,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118147,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118148,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118149,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118150,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118151,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118152,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118153,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118154,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118155,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118156,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118157,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118158,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118159,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118160,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118161,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR6118162,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118163,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118164,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118165,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118166,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118167,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118168,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118169,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118170,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118171,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118172,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118173,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118174,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2,82
ERR6118175,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
ERR6118176,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118177,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.3.Bdq,82
ERR6118178,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118179,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118180,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118181,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118182,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6118184,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6118185,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
ERR6118186,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.2,82
ERR6118187,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
ERR6184154,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6184155,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6184156,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6184157,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR6184517,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
ERR657370,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657371,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657372,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657374,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657378,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657379,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657381,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657382,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657389,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657393,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657394,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657396,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657401,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657403,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657407,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657408,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657410,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657413,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657414,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657415,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657417,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657420,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
ERR657421,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657422,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657423,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657424,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657427,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR657428,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657429,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657434,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657435,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657437,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657442,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657444,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR657448,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657449,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR657451,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR731345,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
ERR731346,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731351,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731352,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731355,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731357,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR731358,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.1,82
ERR731359,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731360,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR731361,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR731363,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731364,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731367,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR731368,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
ERR731370,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731371,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
ERR731372,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR731373,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731374,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731375,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731378,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731379,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731380,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731382,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731384,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
ERR731386,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731387,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731388,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731390,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731391,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731392,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731394,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731395,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.1,82
ERR731396,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731397,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731398,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
ERR731399,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
