experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
ERX325203,ERR352420,SAMEA2162780,SAMEA2162780,ERS326506,ILLUMINA,Illumina HiSeq 2000,7860656,PAIRED,274.0,WGS,GENOMIC,RANDOM,3388430.0,338843000.0,Wellcome Sanger Institute,103172373;112658089,,,,2012-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW206-sc-2013-07-16T14:11:23Z-1667599,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10492_1#81,,,,,,,,,2012,
SRX10148347,SRR13761652,SAMN17937150,SAMN17937150,SRS8300764,ILLUMINA,Illumina MiSeq,PNCS004739,PAIRED,,WGS,GENOMIC,RANDOM,653595.0,338999966.0,,125718855;149206596,,,PHAC,2017-01-01,Canada,Illumina MiSeq sequencing,False,2021-03-01,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS004739,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-22; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2017,
ERX304309,ERR331380,SAMEA2055444,SAMEA2055444,ERS223589,ILLUMINA,Illumina HiSeq 2000,7346840,PAIRED,240.0,WGS,GENOMIC,RANDOM,1695619.0,339123800.0,Wellcome Sanger Institute,115442872;117915541,,,,2008-01-01,Tanzania,Illumina HiSeq 2000 paired end sequencing,False,2013-08-27,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW457-sc-2013-03-15T13:05:11Z-1584461,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10060_6#83,,,,,,,,,2008,
ERX325165,ERR352382,SAMEA2150856,SAMEA2150856,ERS326348,ILLUMINA,Illumina HiSeq 2000,7860675,PAIRED,274.0,WGS,GENOMIC,RANDOM,3391424.0,339142400.0,Wellcome Sanger Institute,103432990;113312788,,,,2011-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW143-sc-2013-07-16T14:08:50Z-1667439,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10492_1#43,,,,,,,,,2011,
SRX5312609,SRR8508951,SAMN10848551,SAMN10848551,SRS4309837,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1692780.0,339174832.0,,100982212;109627328,,,PHE,2019-01-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-02-01,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,673631.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 673631,,,,,,,,,2019-01,
SRX10602583,SRR14239770,SAMN18742751,SAMN18742751,SRS8703990,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1723823.0,339347346.0,,112429945;106360463,,,PHE,2021-04-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-04-15,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1154151.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1154151,,,,,,,,,2021-04,
ERX304275,ERR331346,SAMEA2059537,SAMEA2059537,ERS223555,ILLUMINA,Illumina HiSeq 2000,7346812,PAIRED,240.0,WGS,GENOMIC,RANDOM,1697221.0,339444200.0,Wellcome Sanger Institute,116441767;119096001,,,,2003-01-01,Laos,Illumina HiSeq 2000 paired end sequencing,False,2013-08-27,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW423-sc-2013-03-15T13:04:33Z-1584427,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10060_6#49,,,,,,,,,2003,
ERX330504,ERR357732,SAMEA2162794,SAMEA2162794,ERS326473,ILLUMINA,Illumina HiSeq 2000,7943940,PAIRED,216.0,WGS,GENOMIC,RANDOM,3395026.0,339502600.0,Wellcome Sanger Institute,105257344;110464936,,,,2011-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-10-21,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW268-sc-2013-07-16T14:10:50Z-1667565,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10562_2#63,,,,,,,,,2011,
ERX333224,ERR360453,SAMEA1929459,SAMEA1929459,ERS329540,ILLUMINA,Illumina HiSeq 2000,7995595,PAIRED,201.0,WGS,GENOMIC,RANDOM,3395204.0,339520400.0,Wellcome Sanger Institute,106418644;111241828,,,,2003-01-01,Pakistan,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW1028-sc-2013-07-24T15:16:45Z-1670897,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10592_2#5,,,,,,,,,2003,
ERX325602,ERR352914,SAMEA2162641,SAMEA2162641,ERS326404,ILLUMINA,Illumina HiSeq 2000,7863437,PAIRED,237.0,WGS,GENOMIC,RANDOM,3397468.0,339746800.0,Wellcome Sanger Institute,103648355;111598739,,,,1990-01-01,Papua New Guinea,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW199-sc-2013-07-16T14:09:44Z-1667496,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10541_2#30,,,,,,,,,1990,
SRX2376313,SRR5055518,SAMN06030243,SAMN06030243,SRS1819351,ILLUMINA,Illumina MiSeq,12-5714,PAIRED,,WGS,GENOMIC,RANDOM,586898.0,339762086.0,,128839526;154976219,,,NML,,Canada,Illumina MiSeq sequencing,False,2016-11-28,False,,,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,12-5714,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subspecies enterica serovar Typhi,,,,,,,,,,
SRX2780029,SRR5500516,SAMN06885618,SAMN06885618,SRS2163125,ILLUMINA,Illumina HiSeq 2500,186582,PAIRED,,WGS,GENOMIC,RANDOM,1699156.0,339831200.0,,107384511;108478976,,,PHE,2015-11-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-05-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,186582.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 186582,,,,,,,,,2015-11,
SRX9240751,SRR12770144,SAMN16364262,SAMN16364262,SRS7473806,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1697642.0,339849868.0,,105483507;111029892,,,PHE,2019-06-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2020-10-06,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,767667.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 767667,,,,,,,,,2019-06,
SRX5303271,SRR8499269,SAMN10835963,SAMN10835963,SRS4301283,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1696037.0,339861055.0,,102853934;107232254,,,PHE,2018-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-01-30,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,550791.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 550791,,,,,,,,,2018-05,
SRX3142415,SRR5986536,SAMN07569787,SAMN07569787,SRS2475033,ILLUMINA,Illumina HiSeq 2500,208724,PAIRED,,WGS,GENOMIC,RANDOM,1699396.0,339879200.0,,101595738;102768218,,,PHE,2016-01-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-11-09,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,208724.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 208724,,,,,,,,,Jan-2016,
ERX325241,ERR352458,SAMEA2156911,SAMEA2156911,ERS326301,ILLUMINA,Illumina HiSeq 2000,7860747,PAIRED,277.0,WGS,GENOMIC,RANDOM,3398838.0,339883800.0,Wellcome Sanger Institute,112285108;114250603,,,,2011-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW096-sc-2013-07-16T14:08:05Z-1667392,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10493_1#33,,,,,,,,,2011,
SRX2834797,SRR5576579,SAMN07124454,SAMN07124454,SRS2209137,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,695020.0,339934522.0,,118836333;143647293,,,,2017-02-01,USA,Illumina MiSeq sequencing,False,2017-05-20,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS013423,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|they on 2017-10-27; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Feb-2017,
ERX292559,ERR319419,SAMEA2055638,SAMEA2055638,ERS223150,ILLUMINA,Illumina HiSeq 2000,7314344,PAIRED,206.0,WGS,GENOMIC,RANDOM,1699807.0,339961400.0,Wellcome Sanger Institute,111886002;116545646,,,,2009-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW18-sc-2013-03-15T12:56:35Z-1584018,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#18,,,,,,,,,2009,
SRX10150939,SRR13764452,SAMN17937241,SAMN17937241,SRS8303251,ILLUMINA,Illumina MiSeq,PNCS005342,PAIRED,,WGS,GENOMIC,RANDOM,716372.0,339984770.0,,119783029;146844492,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-03-01,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005342,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-23; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
SRX3131477,SRR5974903,SAMN07557071,SAMN07557071,SRS2465067,ILLUMINA,Illumina HiSeq 2500,293002,PAIRED,,WGS,GENOMIC,RANDOM,1710835.0,340027887.0,,102940646;108598805,,,PHE,2016-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-11-09,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,293002.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 293002,,,,,,,,,Aug-2016,
SRX2842871,SRR5584958,SAMN07155742,SAMN07155742,SRS2216190,ILLUMINA,Illumina HiSeq 2500,355025,PAIRED,,WGS,GENOMIC,RANDOM,1800680.0,340193620.0,,103155129;106416849,,,PHE,2014-09-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-05-24,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,355025.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 355025,,,,,,,,,Sep-2014,
SRX9177765,SRR12698159,SAMN16192654,SAMN16192654,SRS7415038,ILLUMINA,Illumina MiSeq,18-2112,PAIRED,,WGS,GENOMIC,RANDOM,771899.0,340227950.0,,116363006;126758523,,,PHAC,2018-03-17,Canada,Illumina MiSeq sequencing,False,2020-09-24,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS014054,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2020-09-24; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018-03-17,
ERX2679559,ERR2663750,SAMEA4759338,SAMEA4759338,ERS2579429,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1127026.0,340361852.0,Fondation Merieux,110812849;123640241,,,,2011-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343077_210114,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343077_210114,,,,,,,,,2011,
ERX330390,ERR357618,SAMEA2152692,SAMEA2152692,ERS325137,ILLUMINA,Illumina HiSeq 2000,7940795,PAIRED,207.0,WGS,GENOMIC,RANDOM,3404312.0,340431200.0,Wellcome Sanger Institute,106448831;111645082,,,,1995-01-01,Viet Nam,Illumina HiSeq 2000 paired end sequencing,False,2013-10-21,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW537-sc-2013-07-15T10:32:16Z-1661554,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10561_2#43,,,,,,,,,1995,
ERX3309613,ERR3283069,SAMEA104453127,SAMEA104453127,ERS2071069,ILLUMINA,HiSeq X Ten,DN508909L:E5,PAIRED,440.0,WGS,GENOMIC,RANDOM,2254734.0,340464834.0,Wellcome Sanger Institute,83254453;93444031,,,,2009-01-01,Papua New Guinea,HiSeq X Ten paired end sequencing,False,2019-04-16,False,,not known,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,419e29d6-d9ad-11e7-81ba-3c4a9275d6c8,Wellcome Sanger Institute,,,,,,not known,,not known,,,,,,,,,25580_8#35,,,,,,,,,2009/2010,
SRX4083492,SRR7165383,SAMN09209798,SAMN09209798,SRS3300540,ILLUMINA,Illumina HiSeq 2500,250722,PAIRED,,WGS,GENOMIC,RANDOM,1702484.0,340496800.0,,101911712;107050892,,,PHE,2016-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,250722.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 250722,,,,,,,,,May-2016,
ERX325246,ERR352463,SAMEA2147683,SAMEA2147683,ERS326307,ILLUMINA,Illumina HiSeq 2000,7860807,PAIRED,277.0,WGS,GENOMIC,RANDOM,3405274.0,340527400.0,Wellcome Sanger Institute,113134447;115326229,,,,2010-01-01,Pakistan,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW102-sc-2013-07-16T14:08:11Z-1667398,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10493_1#38,,,,,,,,,2010,
ERX325178,ERR352395,SAMEA2157567,SAMEA2157567,ERS326374,ILLUMINA,Illumina HiSeq 2000,7860736,PAIRED,274.0,WGS,GENOMIC,RANDOM,3405562.0,340556200.0,Wellcome Sanger Institute,103489322;112730704,,,,1996-01-01,Papua New Guinea,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW169-sc-2013-07-16T14:09:15Z-1667465,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10492_1#56,,,,,,,,,1996,
SRX13447058,SRR17269310,SAMN24199040,SAMN24199040,SRS11346254,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1722969.0,340592768.0,,112999591;115254561,,,PHE,2006-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-12-20,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1547170.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1547170,,,,,,,,,2006-05,
ERX292598,ERR319458,SAMEA2055650,SAMEA2055650,ERS223189,ILLUMINA,Illumina HiSeq 2000,7314337,PAIRED,206.0,WGS,GENOMIC,RANDOM,1703017.0,340603400.0,Wellcome Sanger Institute,114423188;118991524,,,,2011-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW57-sc-2013-03-15T12:57:27Z-1584057,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#57,,,,,,,,,2011,
ERX299711,ERR326611,SAMEA2056357,SAMEA2056357,ERS223428,ILLUMINA,Illumina HiSeq 2000,7346782,PAIRED,221.0,WGS,GENOMIC,RANDOM,1703025.0,340605000.0,Wellcome Sanger Institute,117553106;120651143,,,,2010-01-01,Indonesia,Illumina HiSeq 2000 paired end sequencing,False,2013-08-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW296-sc-2013-03-15T13:02:10Z-1584299,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9953_5#15,,,,,,,,,2010,
ERX304278,ERR331349,SAMEA2059538,SAMEA2059538,ERS223558,ILLUMINA,Illumina HiSeq 2000,7346848,PAIRED,240.0,WGS,GENOMIC,RANDOM,1703104.0,340620800.0,Wellcome Sanger Institute,115775656;118542538,,,,2004-01-01,Laos,Illumina HiSeq 2000 paired end sequencing,False,2013-08-27,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW426-sc-2013-03-15T13:04:36Z-1584430,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10060_6#52,,,,,,,,,2004,
SRX4083197,SRR7165030,SAMN09209695,SAMN09209695,SRS3300383,ILLUMINA,Illumina HiSeq 2500,495756,PAIRED,,WGS,GENOMIC,RANDOM,1726826.0,340687354.0,,104713407;107379680,,,PHE,2018-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,495756.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 495756,,,,,,,,,Feb-2018,
ERX310931,ERR338026,SAMEA1967905,SAMEA1967905,ERS223370,ILLUMINA,Illumina HiSeq 2000,7341378,PAIRED,240.0,WGS,GENOMIC,RANDOM,1703916.0,340783200.0,Wellcome Sanger Institute,117726918;122899747,,,,2010-01-01,South Africa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW238-sc-2013-03-15T13:01:00Z-1584240,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_3#50,,,,,,,,,2010,
ERX292550,ERR319410,SAMEA2055635,SAMEA2055635,ERS223141,ILLUMINA,Illumina HiSeq 2000,7314331,PAIRED,206.0,WGS,GENOMIC,RANDOM,1704002.0,340800400.0,Wellcome Sanger Institute,112933875;117464842,,,,2008-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW09-sc-2013-03-15T12:56:23Z-1584009,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#9,,,,,,,,,2008,
ERX333663,ERR360892,SAMEA2156892,SAMEA2156892,ERS327440,ILLUMINA,Illumina HiSeq 2000,7995874,PAIRED,208.0,WGS,GENOMIC,RANDOM,3408188.0,340818800.0,Wellcome Sanger Institute,103664574;106898461,,,,2008-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-10-28,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW878-sc-2013-07-18T13:23:03Z-1668773,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,10608_2#4,,,,,,,,,2008,
SRX10151101,SRR13764618,SAMN17937312,SAMN17937312,SRS8303413,ILLUMINA,Illumina MiSeq,PNCS005656,PAIRED,,WGS,GENOMIC,RANDOM,771626.0,340852910.0,,124276573;127681242,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-03-01,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005656,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-23; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX292596,ERR319456,SAMEA2058426,SAMEA2058426,ERS223187,ILLUMINA,Illumina HiSeq 2000,7314408,PAIRED,206.0,WGS,GENOMIC,RANDOM,1704833.0,340966600.0,Wellcome Sanger Institute,116219111;120872013,,,,2011-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW55-sc-2013-03-15T12:57:24Z-1584055,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#55,,,,,,,,,2011,
ERX330405,ERR357633,SAMEA2143651,SAMEA2143651,ERS325163,ILLUMINA,Illumina HiSeq 2000,7940785,PAIRED,207.0,WGS,GENOMIC,RANDOM,3409834.0,340983400.0,Wellcome Sanger Institute,105314548;109957040,,,,2011-01-01,Nepal,Illumina HiSeq 2000 paired end sequencing,False,2013-10-21,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW564-sc-2013-07-15T10:32:39Z-1661580,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10561_1#58,,,,,,,,,2011,
ERX532704,ERR573934,SAMEA2547739,SAMEA2547739,ERS462552,ILLUMINA,Illumina MiSeq,10334014,PAIRED,489.0,WGS,GENOMIC,RANDOM,2273450.0,341017500.0,Wellcome Sanger Institute,76429115;89275658,,,,2009-01-01,Nigeria: Abuja,Illumina MiSeq paired end sequencing,False,2014-08-04,False,,blood,,0.0.3,0.0.3,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,PO601-sc-1963269,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13071_1#93,,,,,,,,,2009,
ERX325205,ERR352422,SAMEA1969872,SAMEA1969872,ERS326510,ILLUMINA,Illumina HiSeq 2000,7860680,PAIRED,274.0,WGS,GENOMIC,RANDOM,3410322.0,341032200.0,Wellcome Sanger Institute,103743800;114026287,,,,2011-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-10-14,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,KHVW210-sc-2013-07-16T14:11:27Z-1667603,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10492_1#83,,,,,,,,,2011,
SRX988035,SRR1966192,SAMN03476276,SAMN03476276,SRS902957,ILLUMINA,Illumina HiSeq 2500,85741,PAIRED,,WGS,GENOMIC,RANDOM,1734042.0,341109877.0,PHE,104634326;109170922,,,PHE,2015-02-01,United Kingdom: London,Illumina HiSeq 2500 sequencing,False,2015-06-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,85741.biosample,PHE,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica subsp I enterica serovar Typhi 85741,,,,,,,,,2015-02,
SRX10130527,SRR13743433,SAMN17937338,SAMN17937338,SRS8284684,ILLUMINA,Illumina MiSeq,PNCS005794,PAIRED,,WGS,GENOMIC,RANDOM,748495.0,341113363.0,,115062423;138535694,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-03-01,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005794,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-21; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX292608,ERR319468,SAMEA2058430,SAMEA2058430,ERS223199,ILLUMINA,Illumina HiSeq 2000,7314362,PAIRED,206.0,WGS,GENOMIC,RANDOM,1706196.0,341239200.0,Wellcome Sanger Institute,112478856;117003222,,,,2011-01-01,Cambodia,Illumina HiSeq 2000 paired end sequencing,False,2013-07-31,False,,blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW67-sc-2013-03-15T12:57:40Z-1584067,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,disease: typhoid fever,,,,,,,,,9870_8#67,,,,,,,,,2011,
SRX9171439,SRR12691483,SAMN16192598,SAMN16192598,SRS7409222,ILLUMINA,Illumina MiSeq,17-2919,PAIRED,,WGS,GENOMIC,RANDOM,688657.0,341263575.0,,133340541;141279722,,,PHAC,2017-04-26,Canada,Illumina MiSeq sequencing,False,2020-09-23,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS013149,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2020-09-23; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2017-04-26,
