,Name,ST,MLST_Profile,lineage
16179,SRR16058303,215,17.15.20.19.20.18.22.19,4.10
16180,SRR6153034,215,17.15.20.19.20.18.22.19,2.2
16181,SRR6397590,215,17.15.20.19.20.18.22.19,4.3.2
16182,SRR6397514,215,17.15.20.19.20.18.22.19,4.1.1.2
16183,SRR6397433,215,17.15.20.19.20.18.22.19,4.1.2.1
16184,SRR3103503,215,17.15.20.19.20.18.22.19,4.10
16185,SRR6397662,215,17.15.20.19.20.18.22.19,2.2.1
16186,SRR6397580,215,17.15.20.19.20.18.22.19,4.4.1.1
16187,SRR6397933,215,17.15.20.19.20.18.22.19,4.10
16188,SRR6397745,215,17.15.20.19.20.18.22.19,4.4.1.2
16189,SRR6397672,215,17.15.20.19.20.18.22.19,4.4.1.1
16190,SRR6397695,215,17.15.20.19.20.18.22.19,4.2.1
16191,SRR6397797,215,17.15.20.19.20.18.22.19,4.3.2
16192,SRR6397453,215,17.15.20.19.20.18.22.19,4.4.1.1
16193,SRR6398127,215,17.15.20.19.20.18.22.19,4.1.2.1
16194,SRR6397481,215,17.15.20.19.20.18.22.19,4.1.2.1
16195,SRR6061425,215,17.15.20.19.20.18.22.19,4.10
16196,SRR6397630,276,17.15.20.19.144.18.22.19,2.2.5
16197,SRR6397566,215,17.15.20.19.20.18.22.19,2.2.7
16198,SRR6061403,215,17.15.20.19.20.18.22.19,4.10
16199,SRR6397666,215,17.15.20.19.20.18.22.19,4.4.1.2
16200,SRR6397535,215,17.15.20.19.20.18.22.19,4.4.1.2
16201,SRR6398006,215,17.15.20.19.20.18.22.19,4.1.1.2
16202,SRR6397623,215,17.15.20.19.20.18.22.19,4.1.1.2
16203,SRR6398091,276,17.15.20.19.144.18.22.19,2.2
16204,SRR6397329,215,17.15.20.19.20.18.22.19,4.2.1
16205,SRR6067276,215,17.15.20.19.20.18.22.19,4.10
16206,SRR6397960,215,17.15.20.19.20.18.22.19,4.4.1.2
16207,SRR6153161,215,17.15.20.19.20.18.22.19,2.2
16208,SRR6152902,215,17.15.20.19.20.18.22.19,4.10
16209,SRR6397518,215,17.15.20.19.20.18.22.19,2.2
16210,SRR16058073,215,17.15.20.19.20.18.22.19,4.4.2
16211,SRR6153029,215,17.15.20.19.20.18.22.19,2.2
16212,SRR6397480,215,17.15.20.19.20.18.22.19,4.4.1.2
16213,SRR6063490,215,17.15.20.19.20.18.22.19,4.10
16214,SRR6397981,215,17.15.20.19.20.18.22.19,1.2.1
16215,SRR6397455,279,140.15.20.19.20.18.22.19,4.3.3
16216,SRR6398021,215,17.15.20.19.20.18.22.19,4.4.1.2
16217,SRR6397493,215,17.15.20.19.20.18.22.19,2.2
16218,SRR6397511,298,17.15.20.19.20.18.22.181,2.2.4
16219,SRR6152657,215,17.15.20.19.20.18.22.19,2.2.7
16220,SRR6153242,215,17.15.20.19.20.18.22.19,4.3.4.2.1
16221,SRR6153218,215,17.15.20.19.20.18.22.19,2.2
16222,SRR6397692,215,17.15.20.19.20.18.22.19,4.4.1.1
16223,SRR6398137,215,17.15.20.19.20.18.22.19,2.2.1
16224,SRR6397617,215,17.15.20.19.20.18.22.19,2.2.7
16225,SRR6397636,215,17.15.20.19.20.18.22.19,4.4.1.2
16226,SRR6153102,215,17.15.20.19.20.18.22.19,2.2.7
16227,SRR6061380,215,17.15.20.19.20.18.22.19,4.10
16228,SRR6152947,276,17.15.20.19.144.18.22.19,2.2.6
16229,SRR6152829,215,17.15.20.19.20.18.22.19,4.1.2.1
16230,SRR6074052,215,17.15.20.19.20.18.22.19,4.10
16231,SRR6153272,bbb5314d5e3574d5ea39ee721639fba63a90c218,17.15.20.19.20.18.60fef490871bf5071116babf4c0e3f45c2f9eb7c.19,3
16232,SRR6153086,215,17.15.20.19.20.18.22.19,2.2.6
16233,SRR6153172,215,17.15.20.19.20.18.22.19,2.2
16234,SRR16058597,215,17.15.20.19.20.18.22.19,4.4.1.1
16235,SRR6061398,215,17.15.20.19.20.18.22.19,4.10
16236,SRR6152948,215,17.15.20.19.20.18.22.19,3
16237,SRR6397344,215,17.15.20.19.20.18.22.19,4.4.1.2
16238,SRR6152671,215,17.15.20.19.20.18.22.19,3
16239,SRR6397572,215,17.15.20.19.20.18.22.19,2.2
16240,SRR6397392,215,17.15.20.19.20.18.22.19,4.1.2.1
16241,SRR6397635,215,17.15.20.19.20.18.22.19,4.1.2.1
16242,SRR6397753,215,17.15.20.19.20.18.22.19,4.1.2.1
16243,SRR6064830,215,17.15.20.19.20.18.22.19,4.10
16244,SRR6152658,215,17.15.20.19.20.18.22.19,4.1.2.1
16245,SRR6397439,215,17.15.20.19.20.18.22.19,4.1.2.1
16246,SRR6397473,215,17.15.20.19.20.18.22.19,4.4.1.1
16247,SRR6398136,215,17.15.20.19.20.18.22.19,4.1.2.1
16248,SRR6397372,215,17.15.20.19.20.18.22.19,2.2.7
16249,SRR6152808,215,17.15.20.19.20.18.22.19,4.2.1
16250,SRR6397685,215,17.15.20.19.20.18.22.19,4.4.1.1
16251,SRR6153185,215,17.15.20.19.20.18.22.19,2.2
16252,SRR6152977,215,17.15.20.19.20.18.22.19,3
16253,SRR16058588,215,17.15.20.19.20.18.22.19,4.4.2
16254,SRR6397556,215,17.15.20.19.20.18.22.19,4.3.2
16255,SRR6152934,215,17.15.20.19.20.18.22.19,2.2.7
16256,SRR9940987,215,17.15.20.19.20.18.22.19,4.10
16257,SRR16058058,215,17.15.20.19.20.18.22.19,4.5
16258,SRR6153117,215,17.15.20.19.20.18.22.19,2.2.7
16259,SRR6152990,215,17.15.20.19.20.18.22.19,2.2.5
16260,SRR6152731,215,17.15.20.19.20.18.22.19,3
16261,SRR6397946,215,17.15.20.19.20.18.22.19,2.2.7
16262,SRR6153160,215,17.15.20.19.20.18.22.19,3.1.2
16263,SRR6153252,215,17.15.20.19.20.18.22.19,3
16264,SRR6397487,215,17.15.20.19.20.18.22.19,4.1.1.1
16265,SRR6397631,215,17.15.20.19.20.18.22.19,4.4.1.2
16266,SRR6398125,215,17.15.20.19.20.18.22.19,4.4.1.2
16267,SRR6397560,215,17.15.20.19.20.18.22.19,4.4.1.2
16268,SRR6153243,215,17.15.20.19.20.18.22.19,4.1.1
16269,SRR6397430,215,17.15.20.19.20.18.22.19,4.10
16270,SRR6397408,276,17.15.20.19.144.18.22.19,2.2.6
16271,SRR6152855,215,17.15.20.19.20.18.22.19,4.1.2.1
16272,SRR6397995,215,17.15.20.19.20.18.22.19,4.2.1
16273,SRR6153064,215,17.15.20.19.20.18.22.19,3
16274,SRR6397353,215,17.15.20.19.20.18.22.19,2.2
16275,SRR6397916,215,17.15.20.19.20.18.22.19,4.4.1.2
16276,SRR6153008,215,17.15.20.19.20.18.22.19,3
16277,SRR1573719,215,17.15.20.19.20.18.22.19,4.4.2
16278,SRR6397709,215,17.15.20.19.20.18.22.19,4.1.1.2
16279,SRR6063512,215,17.15.20.19.20.18.22.19,4.10
16280,SRR6398056,215,17.15.20.19.20.18.22.19,3
16281,SRR16058590,215,17.15.20.19.20.18.22.19,2.2.5
16282,SRR6397587,215,17.15.20.19.20.18.22.19,4.4.1.1
16283,SRR6061390,215,17.15.20.19.20.18.22.19,4.10
16284,SRR6397700,215,17.15.20.19.20.18.22.19,2.2.1
16285,SRR6397454,215,17.15.20.19.20.18.22.19,4.1.2.1
16286,SRR6397404,215,17.15.20.19.20.18.22.19,4.2.1
16287,SRR6397775,215,17.15.20.19.20.18.22.19,4.1.2.1
16288,SRR6063501,215,17.15.20.19.20.18.22.19,4.10
16289,SRR6397492,215,17.15.20.19.20.18.22.19,4.1.2.1
16290,SRR6152984,215,17.15.20.19.20.18.22.19,2.2
16291,SRR6397431,215,17.15.20.19.20.18.22.19,4.2.1
16292,SRR6152908,215,17.15.20.19.20.18.22.19,2.2.6
16293,SRR6152761,215,17.15.20.19.20.18.22.19,4.1.2.1
16294,SRR6152809,215,17.15.20.19.20.18.22.19,4.1.2.1
16295,SRR6152940,276,17.15.20.19.144.18.22.19,2.2.7
16296,SRR6397751,215,17.15.20.19.20.18.22.19,2.2.7
16297,SRR6398117,215,17.15.20.19.20.18.22.19,4.10
16298,SRR6398009,215,17.15.20.19.20.18.22.19,4.4.1.2
16299,SRR6152785,215,17.15.20.19.20.18.22.19,3
16300,SRR6398096,215,17.15.20.19.20.18.22.19,4.4.1.1
16301,SRR2502793,215,17.15.20.19.20.18.22.19,4.4.1.1
16302,SRR6398118,215,17.15.20.19.20.18.22.19,2.2.5
16303,SRR6061421,215,17.15.20.19.20.18.22.19,4.10
16304,SRR6153202,215,17.15.20.19.20.18.22.19,4.2.1
16305,SRR1573730,215,17.15.20.19.20.18.22.19,4.4.2
16306,SRR6152924,215,17.15.20.19.20.18.22.19,2.2.7
16307,SRR6153050,215,17.15.20.19.20.18.22.19,1.2.1
16308,SRR6153003,215,17.15.20.19.20.18.22.19,3
16309,SRR6152820,215,17.15.20.19.20.18.22.19,2.2.7
16310,SRR6153153,215,17.15.20.19.20.18.22.19,2.2.6
16311,SRR6397357,215,17.15.20.19.20.18.22.19,4.1.2.1
16312,SRR6397416,215,17.15.20.19.20.18.22.19,4.2.1
16313,SRR6398026,215,17.15.20.19.20.18.22.19,4.2.1
16314,SRR6397760,215,17.15.20.19.20.18.22.19,4.2.1
16315,SRR1573703,215,17|17.15.20|20.19.20|20.18|18.22|22.19|19,4.4.2
16316,SRR6152856,215,17.15.20.19.20.18.22.19,3
16317,SRR6397791,215,17.15.20.19.20.18.22.19,2.2.7
16318,SRR6061385,215,17.15.20.19.20.18.22.19,4.10
16319,SRR16058606,215,17.15.20.19.20.18.22.19,4.10
16320,SRR6398090,215,17.15.20.19.20.18.22.19,4.1.2.1
16321,SRR6397479,215,17.15.20.19.20.18.22.19,4.1.1
16322,SRR16058083,215,17.15.20.19.20.18.22.19,2.2.3
16323,SRR6397759,215,17.15.20.19.20.18.22.19,4.1.1.1
16324,SRR6397819,215,17.15.20.19.20.18.22.19,4.2.1
16325,SRR6398025,215,17.15.20.19.20.18.22.19,4.1.1.1
16326,SRR6398116,215,17.15.20.19.20.18.22.19,2.2.3
16327,SRR6153116,215,17.15.20.19.20.18.22.19,4.10
16328,SRR1573702,215,17.15.20.19.20.18.22.19,4.4.2
16329,SRR6152981,215,17.15.20.19.20.18.22.19,2.2
16330,SRR6397986,215,17.15.20.19.20.18.22.19,4.1.2.1
16331,SRR6397377,215,17.15.20.19.20.18.22.19,4.4.1.1
16332,SRR6061413,215,17.15.20.19.20.18.22.19,4.10
16333,SRR6397393,215,17.15.20.19.20.18.22.19,2.2.1
16334,SRR16058291,320,17.15.20.19.144.18.22.181,2.2.4
16335,SRR6061394,215,17.15.20.19.20.18.22.19,4.10
16336,SRR6398094,215,17.15.20.19.20.18.22.19,4.1.2.1
16337,SRR2502802,215,17.15.20.19.20.18.22.19,4.10
16338,SRR6397429,215,17.15.20.19.20.18.22.19,4.4.1.1
16339,SRR10159373,215,17.15.20.19.20.18.22.19,4.4.1.2
16340,SRR6063496,215,17.15.20.19.20.18.22.19,4.10
16341,SRR6152757,215,17.15.20.19.20.18.22.19,2.2
16342,SRR6153069,215,17.15.20.19.20.18.22.19,2.2.5
16343,SRR6397757,215,17.15.20.19.20.18.22.19,4.1.1.1
16344,SRR6397338,215,17.15.20.19.20.18.22.19,4.4.1.2
16345,SRR6152875,215,17.15.20.19.20.18.22.19,4.4.1.1
16346,SRR6064823,215,17.15.20.19.20.18.22.19,4.10
16347,SRR6152898,215,17.15.20.19.20.18.22.19,2.2
16348,SRR6152916,215,17.15.20.19.20.18.22.19,2.2
16349,SRR6397332,a0270e322f8b4e2eda5babf8d8edda8e8310d693,17.15.20.0eceacb74f5a8c6df0a014b7aae977196efac95b.20.18.22.19,3
16350,SRR6152845,215,17.15.20.19.20.18.22.19,2.2.6
16351,SRR6153127,215,17.15.20.19.20.18.22.19,2.2
16352,SRR6397615,276,17.15.20.19.144.18.22.19,2.2
16353,SRR6397356,215,17.15.20.19.20.18.22.19,2.2.5
16354,SRR6397411,215,17.15.20.19.20.18.22.19,4.2.2
16355,SRR6153168,215,17.15.20.19.20.18.22.19,3
16356,SRR6153039,215,17.15.20.19.20.18.22.19,2.2.5
16357,SRR6397785,215,17.15.20.19.20.18.22.19,4.1.2.1
16358,SRR6398024,215,17.15.20.19.20.18.22.19,4.1.2.1
16359,SRR6153197,215,17.15.20.19.20.18.22.19,2.2
16360,SRR6153040,215,17.15.20.19.20.18.22.19,2.2
16361,SRR6153002,215,17.15.20.19.20.18.22.19,2.2.7
16362,SRR6397816,215,17.15.20.19.20.18.22.19,4.4.1.1
16363,SRR6397381,215,17.15.20.19.20.18.22.19,4.1.2.1
16364,SRR6152714,381,17.15.20.19.161.18.22.19,4.10
16365,SRR6063493,215,17.15.20.19.20.18.22.19,4.10
16366,SRR6153244,298,17.15.20.19.20.18.22.181,2.2.4
16367,SRR6153217,8a298d56e58cf12628d12f2848562a3d5743f5bc,17.15.20.19.20.c5f179dc39fd6a3794fa33d589fbafd39151c6c6.22.19,3
16368,SRR6153187,215,17.15.20.19.20.18.22.19,1.2.1
16369,SRR6153238,215,17.15.20.19.20.18.22.19,2.2.5
16370,SRR6397761,215,17.15.20.19.20.18.22.19,4.2.1
16371,SRR6153113,215,17.15.20.19.20.18.22.19,2.2.5
16372,SRR6064864,215,17.15.20.19.20.18.22.19,4.10
16373,SRR6397342,215,17.15.20.19.20.18.22.19,4.4.1.1
16374,SRR6398054,215,17.15.20.19.20.18.22.19,4.2.1
16375,SRR6061386,215,17.15.20.19.20.18.22.19,4.10
16376,SRR6152715,215,17.15.20.19.20.18.22.19,3
16377,SRR6153016,215,17.15.20.19.20.18.22.19,2.2.1
16378,SRR6397399,215,17.15.20.19.20.18.22.19,2.2
16379,SRR6061407,215,17.15.20.19.20.18.22.19,4.4.1.1
16380,SRR6397645,215,17.15.20.19.20.18.22.19,2.2.2
16381,SRR6397766,215,17.15.20.19.20.18.22.19,2.2.7
16382,SRR6397333,215,17.15.20.19.20.18.22.19,2.2.3
16383,SRR16058135,215,17.15.20.19.20.18.22.19,2.2
16384,SRR6397730,276,17.15.20.19.144.18.22.19,2.2.5
16385,SRR6152704,215,17.15.20.19.20.18.22.19,4.1.2.1
16386,SRR6152821,276,17.15.20.19.144.18.22.19,2.2
16387,SRR16058193,215,17.15.20.19.20.18.22.19,4.4.1.1
16388,SRR16058386,215,17|17.15.20|20.19.20|20.18|18.22|22.19|19,4.10
16389,ERR2652937,215,17.15.20.19.20.18.22.19,4.10
16390,SRR16058075,215,17.15.20.19.20.18.22.19,2.2.3
16391,SRR6397999,215,17.15.20.19.20.18.22.19,1.2.1
16392,SRR6397446,215,17.15.20.19.20.18.22.19,4.4.1.1
16393,SRR6397948,215,17.15.20.19.20.18.22.19,4.1.1.2
16394,SRR2502854,215,17.15.20.19.20.18.22.19,4.10
16395,SRR6152853,215,17.15.20.19.20.18.22.19,2.1
16396,SRR6152765,215,17.15.20.19.20.18.22.19,3
16397,SRR6153094,215,17.15.20.19.20.18.22.19,4.2.1
16398,SRR6152691,215,17.15.20.19.20.18.22.19,2.2
16399,SRR6152793,215,17.15.20.19.20.18.22.19,2.2.7
16400,SRR6152722,215,17.15.20.19.20.18.22.19,3
16401,SRR6397538,215,17.15.20.19.20.18.22.19,4.4.1.2
16402,SRR6153186,215,17.15.20.19.20.18.22.19,4.1.1
16403,SRR6397339,276,17.15.20.19.144.18.22.19,4.1.2.1
16404,SRR6153001,215,17.15.20.19.20.18.22.19,2.2
16405,SRR6153214,215,17.15.20.19.20.18.22.19,2.2.5
16406,SRR6398044,215,17.15.20.19.20.18.22.19,4.1.1.1
16407,SRR6397507,215,17.15.20.19.20.18.22.19,4.1.2.1
16408,SRR6397668,276,17.15.20.19.144.18.22.19,2.2.7
16409,SRR6397341,215,17.15.20.19.20.18.22.19,4.2.1
16410,SRR2502785,215,17.15.20.19.20.18.22.19,4.10
16411,SRR6064825,215,17.15.20.19.20.18.22.19,4.10
16412,SRR1573695,215,17.15.20.19.20.18.22.19,4.4.2
16413,SRR6397783,215,17.15.20.19.20.18.22.19,4.4.1.1
16414,SRR6064828,215,17.15.20.19.20.18.22.19,4.10
16415,SRR6397475,215,17.15.20.19.20.18.22.19,2.2.7
16416,SRR6397577,215,17.15.20.19.20.18.22.19,4.1.2.1
16417,SRR6152878,279,140.15.20.19.20.18.22.19,4.3.3
16418,SRR6063489,215,17.15.20.19.20.18.22.19,4.10
16419,SRR6397743,215,17.15.20.19.20.18.22.19,4.1.2.1
16420,SRR6397495,284,17.15.20.19.145.18.22.19,2.2.3
16421,SRR6398087,215,17.15.20.19.20.18.22.19,4.2.1
16422,SRR16058388,215,17.15.20.19.20.18.22.19,4.2.2
16423,SRR6397530,215,17.15.20.19.20.18.22.19,2.2.7
16424,SRR16058615,215,17.15.20.19.20.18.22.19,4.4.2
16425,SRR6397437,215,17.15.20.19.20.18.22.19,4.4.1.1
16426,SRR6153031,215,17.15.20.19.20.18.22.19,3
16427,SRR1573729,215,17.15.20.19.20.18.22.19,4.4.2
16428,SRR16058076,215,17.15.20.19.20.18.22.19,4.4.2
16429,SRR6063503,215,17.15.20.19.20.18.22.19,4.10
16430,SRR16058081,215,17.15.20.19.20.18.22.19,4.4.2
16431,SRR16058434,215,17.15.20.19.20.18.22.19,4.4.1.1
16432,SRR16058423,215,17.15.20.19.20.18.22.19,4.4.1.1
16433,SRR6398088,215,17.15.20.19.20.18.22.19,4.1.1
16434,SRR16058613,215,17.15.20.19.20.18.22.19,4.4.1.2
16435,SRR6153012,215,17.15.20.19.20.18.22.19,3
16436,SRR6152736,215,17.15.20.19.20.18.22.19,3
16437,SRR16058017,215,17.15.20.19.20.18.22.19,4.4.1.1
16438,SRR6153103,215,17.15.20.19.20.18.22.19,2.2.10
16439,SRR16058085,215,17.15.20.19.20.18.22.19,4.4.2
16440,SRR6063488,215,17.15.20.19.20.18.22.19,4.10
16441,SRR16058086,215,17.15.20.19.20.18.22.19,4.3.2.1
16442,SRR16057981,215,17.15.20.19.20.18.22.19,4.2.1
16443,SRR6152847,215,17.15.20.19.20.18.22.19,4.10
16444,SRR10159372,215,17.15.20.19.20.18.22.19,4.4.1.2
16445,SRR16058087,215,17.15.20.19.20.18.22.19,4.10
16446,SRR16058612,215,17.15.20.19.20.18.22.19,4.4.1.1
16447,SRR16057925,215,17.15.20.19.20.18.22.19,4.10
16448,SRR6397931,215,17.15.20.19.20.18.22.19,4.2.1
16449,SRR6064841,215,17.15.20.19.20.18.22.19,4.10
16450,SRR16058082,215,17.15.20.19.20.18.22.19,4.1.2
16451,SRR3103485,215,17.15.20.19.20.18.22.19,4.4.1.1
16452,SRR16058171,215,17.15.20.19.20.18.22.19,4.2.2
16453,SRR16058318,215,17.15.20.19.20.18.22.19,3.1.2.1
16454,SRR6063515,215,17.15.20.19.20.18.22.19,4.1.2.1
16455,SRR6063506,215,17.15.20.19.20.18.22.19,4.10
16456,SRR16058329,277,17.15.20.19.20.18.22.176,4.1.1.3
16457,SRR6152954,215,17.15.20.19.20.18.22.19,2.2
16458,SRR6397634,215,17.15.20.19.20.18.22.19,4.4.1.1
16459,SRR6061422,215,17.15.20.19.20.18.22.19,4.10
16460,SRR1573727,215,17.15.20.19.20.18.22.19,4.4.2
16461,SRR6153021,bbb5314d5e3574d5ea39ee721639fba63a90c218,17.15.20.19.20.18.60fef490871bf5071116babf4c0e3f45c2f9eb7c.19,3
16462,SRR6397343,215,17.15.20.19.20.18.22.19,2.2
16463,SRR16058376,215,17.15.20.19.20.18.22.19,4.10
16464,SRR6063519,215,17.15.20.19.20.18.22.19,4.10
16465,SRR16058079,215,17.15.20.19.20.18.22.19,4.4.1.1
16466,SRR16058650,215,17.15.20.19.20.18.22.19,3
16467,SRR6397505,215,17.15.20.19.20.18.22.19,3
16468,SRR16058088,215,17.15.20.19.20.18.22.19,4.10
16469,SRR6153205,276,17.15.20.19.144.18.22.19,2.2.5
16470,SRR16058559,215,17.15.20.19.20.18.22.19,4.10
16471,SRR6063485,215,17.15.20.19.20.18.22.19,4.10
16472,SRR16058353,215,17.15.20.19.20.18.22.19,2.2.6
16473,SRR6398008,215,17.15.20.19.20.18.22.19,4.1.2.1
16474,SRR6397461,215,17.15.20.19.20.18.22.19,4.2.1
16475,SRR6397729,215,17.15.20.19.20.18.22.19,4.4.1.1
16476,SRR16058619,215,17.15.20.19.20.18.22.19,3.1.2.1
16477,SRR6153082,215,17.15.20.19.20.18.22.19,2.2.5
16478,SRR6061410,215,17.15.20.19.20.18.22.19,4.10
16479,SRR16058639,215,17.15.20.19.20.18.22.19,4.4.1.1
16480,SRR16058265,215,17.15.20.19.20.18.22.19,4.4.2
16481,SRR16058611,215,17.15.20.19.20.18.22.19,4.10
16482,SRR16058306,276,17.15.20.19.144.18.22.19,2.2.9
16483,SRR6397962,276,17.15.20.19.144.18.22.19,2.2.8
16484,SRR16058414,215,17.15.20.19.20.18.22.19,2.2.1
16485,SRR16058467,215,17.15.20.19.20.18.22.19,2.2.3
16486,SRR16058699,215,17.15.20.19.20.18.22.19,4.6.2
16487,SRR6061426,215,17.15.20.19.20.18.22.19,4.10
16488,SRR16058701,276,17.15.20.19.144.18.22.19,2.2
16489,SRR6398128,215,17.15.20.19.20.18.22.19,2.2.3
16490,SRR16057914,276,17.15.20.19.144.18.22.19,2.2
16491,SRR6152938,215,17.15.20.19.20.18.22.19,2.2
16492,SRR16058445,215,17.15.20.19.20.18.22.19,4.4.1.1
16493,SRR6397970,215,17.15.20.19.20.18.22.19,4.4.1.2
16494,SRR16058495,299,17.15.20.19.20.18.185.19,4.1.3
16495,SRR16058506,215,17.15.20.19.20.18.22.19,4.4.1.1
16496,SRR6397798,215,17.15.20.19.20.18.22.19,4.4.1.1
16497,SRR6152770,215,17.15.20.19.20.18.22.19,2.2
16498,SRR6152943,215,17.15.20.19.20.18.22.19,2.2.6
16499,SRR6397678,215,17.15.20.19.20.18.22.19,4.4.1.2
16500,SRR6398016,215,17.15.20.19.20.18.22.19,4.4.1.1
16501,SRR1573724,215,17.15.20.19.20.18.22.19,4.4.2
16502,SRR16057959,215,17.15.20.19.20.18.22.19,3.1.2.1
16503,SRR16058129,215,17.15.20.19.20.18.22.19,4.10
16504,SRR16058157,279,140.15.20.19.20.18.22.19,4.3.3
16505,SRR6397814,215,17.15.20.19.20.18.22.19,4.4.1.2
16506,SRR16057916,215,17.15.20.19.20.18.22.19,3
16507,SRR6397496,215,17.15.20.19.20.18.22.19,4.4.1.2
16508,SRR6397428,215,17.15.20.19.20.18.22.19,4.4.2
16509,SRR6152995,215,17.15.20.19.20.18.22.19,4.10
16510,SRR16058478,215,17.15.20.19.20.18.22.19,4.10
16511,SRR6152791,215,17.15.20.19.20.18.22.19,2.2.7
16512,SRR6397935,215,17.15.20.19.20.18.22.19,4.4.1.2
16513,SRR6397989,276,17.15.20.19.144.18.22.19,2.2
16514,ERR1274663,215,17.15.20.19.20.18.22.19,4.1.1.1
16515,SRR9588585,215,17.15.20.19.20.18.22.19,4.1.2
16516,SRR9588590,215,17.15.20.19.20.18.22.19,4.1.2
16517,SRR9588582,215,17.15.20.19.20.18.22.19,4.1.2
16518,SRR9588569,215,17.15.20.19.20.18.22.19,4.1.2
16519,SRR9588603,215,17.15.20.19.20.18.22.19,4.1.2
16520,SRR9588584,215,17.15.20.19.20.18.22.19,4.1.2
16521,SRR9588611,215,17.15.20.19.20.18.22.19,4.1.2
16522,SRR9588565,215,17.15.20.19.20.18.22.19,4.1.2
16523,SRR9588600,215,17.15.20.19.20.18.22.19,4.1.2
16524,ERR1274680,215,17.15.20.19.20.18.22.19,4.1.1.1
16525,SRR9588559,215,17.15.20.19.20.18.22.19,4.1.2
16526,SRR9588578,215,17.15.20.19.20.18.22.19,4.1.2
16527,SRR9588567,215,17.15.20.19.20.18.22.19,4.1.2
16528,SRR9588581,215,17.15.20.19.20.18.22.19,4.1.2
16529,SRR9588570,215,17.15.20.19.20.18.22.19,4.1.2
16530,SRR9588588,215,17.15.20.19.20.18.22.19,4.1.2
16531,SRR9588607,215,17.15.20.19.20.18.22.19,4.1.2
16532,SRR9588571,215,17.15.20.19.20.18.22.19,4.1.2
16533,SRR9588613,215,17.15.20.19.20.18.22.19,4.1.2
16534,SRR9588602,215,17.15.20.19.20.18.22.19,4.1.2
16535,SRR9588586,215,17.15.20.19.20.18.22.19,4.1.2
16536,ERR1274678,215,17.15.20.19.20.18.22.19,4.1.1.1
16537,SRR9588580,215,17.15.20.19.20.18.22.19,4.1.2
16538,SRR9588566,215,17.15.20.19.20.18.22.19,4.1.2
16539,SRR9588614,215,17.15.20.19.20.18.22.19,4.1.2
16540,SRR9588595,215,17.15.20.19.20.18.22.19,4.1.2
16541,SRR9588599,215,17.15.20.19.20.18.22.19,4.1.2
16542,SRR9588563,215,17.15.20.19.20.18.22.19,4.1.2
16543,SRR9588553,215,17.15.20.19.20.18.22.19,4.1.2
16544,SRR9588598,215,17.15.20.19.20.18.22.19,4.1.2
16545,SRR9588608,215,17.15.20.19.20.18.22.19,4.1.2
16546,SRR9588589,215,17.15.20.19.20.18.22.19,4.1.2
16547,SRR9588562,215,17.15.20.19.20.18.22.19,4.1.2
16548,SRR9588579,215,17.15.20.19.20.18.22.19,4.1.2
16549,SRR9588554,215,17.15.20.19.20.18.22.19,4.1.2
16550,SRR9588577,215,17.15.20.19.20.18.22.19,4.1.2
16551,SRR9588596,215,17.15.20.19.20.18.22.19,4.1.2
16552,SRR9588606,215,17.15.20.19.20.18.22.19,4.1.2
16553,SRR9588593,215,17.15.20.19.20.18.22.19,4.1.2
16554,SRR9588604,215,17.15.20.19.20.18.22.19,4.1.2
16555,SRR9588609,215,17.15.20.19.20.18.22.19,4.1.2
16556,ERR1274671,215,17.15.20.19.20.18.22.19,4.1.1.1
16557,SRR9588594,215,17.15.20.19.20.18.22.19,4.1.2
16558,ERR1274659,215,17.15.20.19.20.18.22.19,4.1.1.1
16559,SRR9588583,215,17.15.20.19.20.18.22.19,4.1.2
16560,ERR1274668,215,17.15.20.19.20.18.22.19,4.1.1.1
16561,SRR9588605,215,17.15.20.19.20.18.22.19,4.1.2
16562,SRR9588561,215,17.15.20.19.20.18.22.19,4.1.2
16563,SRR9588576,215,17.15.20.19.20.18.22.19,4.1.2
16564,SRR9588610,215,17.15.20.19.20.18.22.19,4.1.2
16565,ERR1274667,215,17.15.20.19.20.18.22.19,4.1.1.1
16566,SRR9588587,215,17.15.20.19.20.18.22.19,4.1.2
16567,SRR9588555,215,17.15.20.19.20.18.22.19,4.1.2
16568,SRR9588592,215,17.15.20.19.20.18.22.19,4.1.2
16569,SRR9588568,215,17.15.20.19.20.18.22.19,4.1.2
16570,SRR9588556,215,17.15.20.19.20.18.22.19,4.1.2
16571,SRR9588574,215,17.15.20.19.20.18.22.19,4.1.2
16572,SRR9588560,215,17.15.20.19.20.18.22.19,4.1.2
16573,SRR9588572,215,17.15.20.19.20.18.22.19,4.1.2
16574,SRR9588597,215,17.15.20.19.20.18.22.19,4.1.2
16575,SRR9588601,215,17.15.20.19.20.18.22.19,4.1.2
16576,SRR9588575,215,17.15.20.19.20.18.22.19,4.1.2
16577,SRR9588591,215,17.15.20.19.20.18.22.19,4.1.2
16578,SRR9588564,215,17.15.20.19.20.18.22.19,4.1.2
16579,SRR9588573,215,17.15.20.19.20.18.22.19,4.1.2
16580,SRR9588558,215,17.15.20.19.20.18.22.19,4.1.2
16581,ERR1274690,215,17.15.20.19.20.18.22.19,4.1.1.1
16582,ERR1274656,215,17.15.20.19.20.18.22.19,4.1.1.1
16583,SRR9588612,215,17.15.20.19.20.18.22.19,4.1.2
16584,SRR9588557,215,17.15.20.19.20.18.22.19,4.1.2
