sample,xxxfasta,species,ori_species,taxid,fasta
ERR4776594,test_ass/ERR4776594.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4776594.fasta
ERR7986062,test_ass/ERR7986062.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7986062.fasta
ERR223689,test_ass/ERR223689.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR223689.fasta
SRR5235218,test_ass/SRR5235218.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5235218.fasta
ERR3325994,test_ass/ERR3325994.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3325994.fasta
SRR11904733,test_ass/SRR11904733.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904733.fasta
ERR7987386,test_ass/ERR7987386.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7987386.fasta
SRR17806442,test_ass/SRR17806442.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17806442.fasta
ERR5208219,test_ass/ERR5208219.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR5208219.fasta
SRR16993209,test_ass/SRR16993209.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16993209.fasta
SRR14109755,test_ass/SRR14109755.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14109755.fasta
ERR3326072,test_ass/ERR3326072.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3326072.fasta
SRR5235438,test_ass/SRR5235438.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5235438.fasta
SRR5827130,test_ass/SRR5827130.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5827130.fasta
SRR8566993,test_ass/SRR8566993.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8566993.fasta
SRR5827031,test_ass/SRR5827031.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5827031.fasta
SRR8903231,test_ass/SRR8903231.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8903231.fasta
ERR7960743,test_ass/ERR7960743.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7960743.fasta
SRR14110325,test_ass/SRR14110325.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14110325.fasta
SRR11724982,test_ass/SRR11724982.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11724982.fasta
SRR3361056,test_ass/SRR3361056.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3361056.fasta
ERR3894253,test_ass/ERR3894253.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3894253.fasta
SRR8566832,test_ass/SRR8566832.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8566832.fasta
SRR17007579,test_ass/SRR17007579.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17007579.fasta
ERR7985858,test_ass/ERR7985858.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7985858.fasta
SRR8171965,test_ass/SRR8171965.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8171965.fasta
SRR4416047,test_ass/SRR4416047.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR4416047.fasta
SRR9985679,test_ass/SRR9985679.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR9985679.fasta
ERR4160677,test_ass/ERR4160677.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4160677.fasta
SRR9877791,test_ass/SRR9877791.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR9877791.fasta
ERR7975942,test_ass/ERR7975942.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7975942.fasta
ERR7991542,test_ass/ERR7991542.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7991542.fasta
ERR8607173,test_ass/ERR8607173.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR8607173.fasta
SRR12611012,test_ass/SRR12611012.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR12611012.fasta
SRR3350108,test_ass/SRR3350108.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3350108.fasta
SRR2736172,test_ass/SRR2736172.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR2736172.fasta
SRR3357177,test_ass/SRR3357177.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3357177.fasta
SRR3349667,test_ass/SRR3349667.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3349667.fasta
ERR3325919,test_ass/ERR3325919.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3325919.fasta
ERR3895309,test_ass/ERR3895309.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3895309.fasta
SRR14109656,test_ass/SRR14109656.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14109656.fasta
SRR11698764,test_ass/SRR11698764.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11698764.fasta
SRR3360633,test_ass/SRR3360633.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3360633.fasta
SRR8560101,test_ass/SRR8560101.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8560101.fasta
ERR3894233,test_ass/ERR3894233.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3894233.fasta
SRR13429323,test_ass/SRR13429323.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR13429323.fasta
SRR6238586,test_ass/SRR6238586.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR6238586.fasta
SRR9878060,test_ass/SRR9878060.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR9878060.fasta
SRR11904638,test_ass/SRR11904638.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904638.fasta
SRR11724839,test_ass/SRR11724839.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11724839.fasta
SRR8172105,test_ass/SRR8172105.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8172105.fasta
SRR8560272,test_ass/SRR8560272.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8560272.fasta
SRR14826627,test_ass/SRR14826627.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14826627.fasta
SRR3361126,test_ass/SRR3361126.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3361126.fasta
SRR16993082,test_ass/SRR16993082.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16993082.fasta
SRR17542762,test_ass/SRR17542762.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17542762.fasta
SRR8566636,test_ass/SRR8566636.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8566636.fasta
ERR3894108,test_ass/ERR3894108.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3894108.fasta
SRR11699037,test_ass/SRR11699037.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11699037.fasta
ERR7986514,test_ass/ERR7986514.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7986514.fasta
ERR4160767,test_ass/ERR4160767.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4160767.fasta
SRR17542819,test_ass/SRR17542819.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17542819.fasta
SRR11904848,test_ass/SRR11904848.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904848.fasta
SRR11904112,test_ass/SRR11904112.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904112.fasta
ERR3325805,test_ass/ERR3325805.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3325805.fasta
SRR14109955,test_ass/SRR14109955.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14109955.fasta
SRR8559662,test_ass/SRR8559662.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8559662.fasta
ERR4776514,test_ass/ERR4776514.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4776514.fasta
SRR8172206,test_ass/SRR8172206.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8172206.fasta
SRR11904001,test_ass/SRR11904001.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904001.fasta
SRR11904104,test_ass/SRR11904104.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904104.fasta
SRR5827281,test_ass/SRR5827281.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5827281.fasta
ERR3326147,test_ass/ERR3326147.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3326147.fasta
ERR4776654,test_ass/ERR4776654.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4776654.fasta
SRR16683641,test_ass/SRR16683641.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16683641.fasta
SRR17541166,test_ass/SRR17541166.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17541166.fasta
SRR3350169,test_ass/SRR3350169.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3350169.fasta
SRR8171887,test_ass/SRR8171887.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8171887.fasta
SRR16683709,test_ass/SRR16683709.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16683709.fasta
ERR4172444,test_ass/ERR4172444.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4172444.fasta
SRR11904247,test_ass/SRR11904247.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904247.fasta
ERR3895333,test_ass/ERR3895333.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3895333.fasta
SRR11698581,test_ass/SRR11698581.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11698581.fasta
SRR16999339,test_ass/SRR16999339.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16999339.fasta
SRR12696396,test_ass/SRR12696396.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR12696396.fasta
SRR3343631,test_ass/SRR3343631.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3343631.fasta
SRR11698253,test_ass/SRR11698253.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11698253.fasta
SRR11904594,test_ass/SRR11904594.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904594.fasta
SRR16993275,test_ass/SRR16993275.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16993275.fasta
SRR11724892,test_ass/SRR11724892.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11724892.fasta
ERR3623375,test_ass/ERR3623375.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3623375.fasta
SRR9877733,test_ass/SRR9877733.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR9877733.fasta
SRR8560284,test_ass/SRR8560284.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8560284.fasta
ERR5207105,test_ass/ERR5207105.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR5207105.fasta
ERR3494711,test_ass/ERR3494711.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3494711.fasta
ERR8607140,test_ass/ERR8607140.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR8607140.fasta
SRR3357192,test_ass/SRR3357192.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3357192.fasta
ERR222921,test_ass/ERR222921.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR222921.fasta
SRR14826583,test_ass/SRR14826583.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14826583.fasta
SRR8566588,test_ass/SRR8566588.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR8566588.fasta
SRR9878072,test_ass/SRR9878072.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR9878072.fasta
SRR11698792,test_ass/SRR11698792.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11698792.fasta
SRR11698692,test_ass/SRR11698692.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11698692.fasta
SRR17097150,test_ass/SRR17097150.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17097150.fasta
SRR12612886,test_ass/SRR12612886.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR12612886.fasta
ERR4160191,test_ass/ERR4160191.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4160191.fasta
